tournament_id,match_date,match_number,winner_id,winner_name,loser_id,loser_name,winner_rank,loser_rank
2023-520,2023-05-29,103,133430,Denis Shapovalov,206909,Brandon Nakashima,32.0,45.0
2023-520,2023-05-29,104,207518,Lorenzo Musetti,144707,Mikael Ymer,18.0,56.0
2023-520,2023-05-29,105,207686,Alexander Shevchenko,106214,Oscar Otte,87.0,120.0
2023-520,2023-05-29,106,106298,Lucas Pouille,200514,Jurij Rodionov,675.0,134.0
2023-520,2023-05-29,107,111815,Cameron Norrie,105332,Benoit Paire,13.0,149.0
2023-520,2023-05-29,108,104926,Fabio Fognini,200000,Felix Auger Aliassime,130.0,10.0
2023-520,2023-05-29,109,106186,Jason Kubler,207680,Facundo Diaz Acosta,69.0,137.0
2023-520,2023-05-29,110,124116,Sebastian Ofner,202195,Maxime Cressy,118.0,44.0
2023-520,2023-05-29,111,200624,Sebastian Korda,111456,Mackenzie Mcdonald,30.0,59.0
2023-520,2023-05-29,112,106043,Diego Schwartzman,126523,Bernabe Zapata Miralles,95.0,38.0
2023-520,2023-05-29,113,132686,Nuno Borges,104545,John Isner,80.0,90.0
2023-520,2023-05-29,114,106148,Roberto Carballes Baena,124013,Eduardo Nava,57.0,1104.0
2023-520,2023-05-29,115,126774,Stefanos Tsitsipas,106210,Jiri Vesely,5.0,455.0
2023-520,2023-05-29,116,104925,Novak Djokovic,206499,Aleksandar Kovacevic,3.0,114.0
2023-520,2023-05-29,117,105916,Marton Fucsovics,126409,Hugo Grenier,83.0,122.0
2023-520,2023-05-29,118,209414,Luca Van Assche,106065,Marco Cecchinato,82.0,72.0
2023-520,2023-05-29,119,200221,Alejandro Davidovich Fokina,209950,Arthur Fils,34.0,63.0
2023-520,2023-05-29,120,105138,Roberto Bautista Agut,200059,Yibing Wu,24.0,54.0
2023-520,2023-05-29,121,122669,Juan Pablo Varillas,209992,Juncheng Shang,94.0,200.0
2023-520,2023-05-29,122,134868,Tallon Griekspoor,124079,Pedro Martinez,39.0,135.0
2023-520,2023-05-29,123,128034,Hubert Hurkacz,105676,David Goffin,14.0,111.0
2023-520,2023-05-29,124,111575,Karen Khachanov,106005,Constant Lestienne,11.0,70.0
2023-520,2023-05-29,125,105430,Radu Albot,200516,Patrick Kypson,113.0,329.0
2023-520,2023-05-29,126,104527,Stan Wawrinka,105077,Albert Ramos,89.0,67.0
2023-520,2023-05-29,127,106423,Thanasi Kokkinakis,105554,Daniel Evans,108.0,25.0
2023-520,2023-05-29,128,132283,Lorenzo Sonego,210097,Ben Shelton,48.0,36.0
2023-520,2023-05-29,129,200005,Ugo Humbert,105173,Adrian Mannarino,40.0,47.0
2023-520,2023-05-29,130,144895,Corentin Moutet,209070,Arthur Cazaux,61.0,190.0
2023-520,2023-05-29,131,126094,Andrey Rublev,111513,Laslo Djere,7.0,60.0
2023-520,2023-05-29,132,208029,Holger Rune,111153,Christopher Eubanks,6.0,74.0
2023-520,2023-05-29,133,104792,Gael Monfils,202104,Sebastian Baez,394.0,42.0
2023-520,2023-05-29,134,144821,Genaro Alberto Olivieri,208659,Giovanni Mpetshi Perricard,231.0,237.0
2023-520,2023-05-29,135,131934,Andrea Vavassori,200175,Miomir Kecmanovic,148.0,37.0
2023-520,2023-05-29,136,202103,Francisco Cerundolo,144719,Jaume Munar,23.0,81.0
2023-520,2023-05-29,137,105870,Yannick Hanfmann,106329,Thiago Monteiro,65.0,98.0
2023-520,2023-05-29,138,126239,Arthur Rinderknech,104755,Richard Gasquet,78.0,52.0
2023-520,2023-05-29,139,126203,Taylor Fritz,111581,Michael Mmoh,8.0,123.0
2023-520,2023-05-29,140,126205,Tommy Paul,208502,Dominic Stricker,17.0,116.0
2023-520,2023-05-29,141,111797,Nicolas Jarry,106198,Hugo Dellien,35.0,160.0
2023-520,2023-05-29,142,106218,Marcos Giron,209098,Hamad Medjedovic,75.0,168.0
2023-520,2023-05-29,143,208103,Jiri Lehecka,105526,Jan Lennard Struff,41.0,28.0
2023-520,2023-05-29,144,202058,Thiago Agustin Tirante,122298,Botic Van De Zandschulp,153.0,31.0
2023-520,2023-05-29,145,111190,Zhizhen Zhang,105583,Dusan Lajovic,71.0,53.0
2023-520,2023-05-29,146,206748,Giulio Zeppieri,122330,Alexander Bublik,129.0,51.0
2023-520,2023-05-29,147,134770,Casper Ruud,111200,Elias Ymer,4.0,155.0
2023-520,2023-05-29,148,206173,Jannik Sinner,124186,Alexandre Muller,9.0,101.0
2023-520,2023-05-29,149,127157,Daniel Altmaier,144817,Marc Andrea Huesler,79.0,84.0
2023-520,2023-05-29,150,200325,Emil Ruusuvuori,106296,Gregoire Barrere,46.0,58.0
2023-520,2023-05-29,151,105777,Grigor Dimitrov,207608,Timofey Skatov,29.0,147.0
2023-520,2023-05-29,152,100644,Alexander Zverev,144750,Lloyd Harris,27.0,294.0
2023-520,2023-05-29,153,144684,Alex Molcan,200384,Hugo Gaston,86.0,109.0
2023-520,2023-05-29,154,106234,Aslan Karatsev,200615,Alexei Popyrin,62.0,85.0
2023-520,2023-05-29,155,126207,Frances Tiafoe,105936,Filip Krajinovic,12.0,93.0
2023-520,2023-05-29,156,106432,Borna Coric,105948,Federico Coria,16.0,96.0
2023-520,2023-05-29,157,106398,Pedro Cachin,106233,Dominic Thiem,64.0,92.0
2023-520,2023-05-29,158,144869,Tomas Martin Etcheverry,207733,Jack Draper,49.0,55.0
2023-520,2023-05-29,159,200282,Alex De Minaur,125802,Ilya Ivashka,19.0,73.0
2023-520,2023-05-29,160,106415,Yoshihito Nishioka,200670,J J Wolf,33.0,50.0
2023-520,2023-05-29,161,126845,Max Purcell,111442,Jordan Thompson,68.0,76.0
2023-520,2023-05-29,162,105550,Guido Pella,111460,Quentin Halys,423.0,88.0
2023-520,2023-05-29,163,205734,Thiago Seyboth Wild,106421,Daniil Medvedev,172.0,2.0
2023-520,2023-05-29,164,207989,Carlos Alcaraz,106121,Taro Daniel,1.0,112.0
2023-520,2023-05-29,165,133430,Denis Shapovalov,208286,Matteo Arnaldi,32.0,106.0
2023-520,2023-05-29,166,207518,Lorenzo Musetti,207686,Alexander Shevchenko,18.0,87.0
2023-520,2023-05-29,167,111815,Cameron Norrie,106298,Lucas Pouille,13.0,675.0
2023-520,2023-05-29,168,104926,Fabio Fognini,106186,Jason Kubler,130.0,69.0
2023-520,2023-05-29,169,124116,Sebastian Ofner,200624,Sebastian Korda,118.0,30.0
2023-520,2023-05-29,170,106043,Diego Schwartzman,132686,Nuno Borges,95.0,80.0
2023-520,2023-05-29,171,126774,Stefanos Tsitsipas,106148,Roberto Carballes Baena,5.0,57.0
2023-520,2023-05-29,172,104925,Novak Djokovic,105916,Marton Fucsovics,3.0,83.0
2023-520,2023-05-29,173,200221,Alejandro Davidovich Fokina,209414,Luca Van Assche,34.0,82.0
2023-520,2023-05-29,174,122669,Juan Pablo Varillas,105138,Roberto Bautista Agut,94.0,24.0
2023-520,2023-05-29,175,128034,Hubert Hurkacz,134868,Tallon Griekspoor,14.0,39.0
2023-520,2023-05-29,176,111575,Karen Khachanov,105430,Radu Albot,11.0,113.0
2023-520,2023-05-29,177,106423,Thanasi Kokkinakis,104527,Stan Wawrinka,108.0,89.0
2023-520,2023-05-29,178,132283,Lorenzo Sonego,200005,Ugo Humbert,48.0,40.0
2023-520,2023-05-29,179,126094,Andrey Rublev,144895,Corentin Moutet,7.0,61.0
2023-520,2023-05-29,180,208029,Holger Rune,104792,Gael Monfils,6.0,394.0
2023-520,2023-05-29,181,144821,Genaro Alberto Olivieri,131934,Andrea Vavassori,231.0,148.0
2023-520,2023-05-29,182,202103,Francisco Cerundolo,105870,Yannick Hanfmann,23.0,65.0
2023-520,2023-05-29,183,126203,Taylor Fritz,126239,Arthur Rinderknech,8.0,78.0
2023-520,2023-05-29,184,111797,Nicolas Jarry,126205,Tommy Paul,35.0,17.0
2023-520,2023-05-29,185,106218,Marcos Giron,208103,Jiri Lehecka,75.0,41.0
2023-520,2023-05-29,186,111190,Zhizhen Zhang,202058,Thiago Agustin Tirante,71.0,153.0
2023-520,2023-05-29,187,134770,Casper Ruud,206748,Giulio Zeppieri,4.0,129.0
2023-520,2023-05-29,188,127157,Daniel Altmaier,206173,Jannik Sinner,79.0,9.0
2023-520,2023-05-29,189,105777,Grigor Dimitrov,200325,Emil Ruusuvuori,29.0,46.0
2023-520,2023-05-29,190,100644,Alexander Zverev,144684,Alex Molcan,27.0,86.0
2023-520,2023-05-29,191,126207,Frances Tiafoe,106234,Aslan Karatsev,12.0,62.0
2023-520,2023-05-29,192,106432,Borna Coric,106398,Pedro Cachin,16.0,64.0
2023-520,2023-05-29,193,144869,Tomas Martin Etcheverry,200282,Alex De Minaur,49.0,19.0
2023-520,2023-05-29,194,106415,Yoshihito Nishioka,126845,Max Purcell,33.0,68.0
2023-520,2023-05-29,195,205734,Thiago Seyboth Wild,105550,Guido Pella,172.0,423.0
2023-520,2023-05-29,196,207989,Carlos Alcaraz,133430,Denis Shapovalov,1.0,32.0
2023-520,2023-05-29,197,207518,Lorenzo Musetti,111815,Cameron Norrie,18.0,13.0
2023-520,2023-05-29,198,124116,Sebastian Ofner,104926,Fabio Fognini,118.0,130.0
2023-520,2023-05-29,199,126774,Stefanos Tsitsipas,106043,Diego Schwartzman,5.0,95.0
2023-520,2023-05-29,200,104925,Novak Djokovic,200221,Alejandro Davidovich Fokina,3.0,34.0
2023-520,2023-05-29,201,122669,Juan Pablo Varillas,128034,Hubert Hurkacz,94.0,14.0
2023-520,2023-05-29,202,111575,Karen Khachanov,106423,Thanasi Kokkinakis,11.0,108.0
2023-520,2023-05-29,203,132283,Lorenzo Sonego,126094,Andrey Rublev,48.0,7.0
2023-520,2023-05-29,204,208029,Holger Rune,144821,Genaro Alberto Olivieri,6.0,231.0
2023-520,2023-05-29,205,202103,Francisco Cerundolo,126203,Taylor Fritz,23.0,8.0
2023-520,2023-05-29,206,111797,Nicolas Jarry,106218,Marcos Giron,35.0,75.0
2023-520,2023-05-29,207,134770,Casper Ruud,111190,Zhizhen Zhang,4.0,71.0
2023-520,2023-05-29,208,105777,Grigor Dimitrov,127157,Daniel Altmaier,29.0,79.0
2023-520,2023-05-29,209,100644,Alexander Zverev,126207,Frances Tiafoe,27.0,12.0
2023-520,2023-05-29,210,144869,Tomas Martin Etcheverry,106432,Borna Coric,49.0,16.0
2023-520,2023-05-29,211,106415,Yoshihito Nishioka,205734,Thiago Seyboth Wild,33.0,172.0
2023-520,2023-05-29,212,207989,Carlos Alcaraz,207518,Lorenzo Musetti,1.0,18.0
2023-520,2023-05-29,213,126774,Stefanos Tsitsipas,124116,Sebastian Ofner,5.0,118.0
2023-520,2023-05-29,214,104925,Novak Djokovic,122669,Juan Pablo Varillas,3.0,94.0
2023-520,2023-05-29,215,111575,Karen Khachanov,132283,Lorenzo Sonego,11.0,48.0
2023-520,2023-05-29,216,208029,Holger Rune,202103,Francisco Cerundolo,6.0,23.0
2023-520,2023-05-29,217,134770,Casper Ruud,111797,Nicolas Jarry,4.0,35.0
2023-520,2023-05-29,218,100644,Alexander Zverev,105777,Grigor Dimitrov,27.0,29.0
2023-520,2023-05-29,219,144869,Tomas Martin Etcheverry,106415,Yoshihito Nishioka,49.0,33.0
2023-520,2023-05-29,220,207989,Carlos Alcaraz,126774,Stefanos Tsitsipas,1.0,5.0
2023-520,2023-05-29,221,104925,Novak Djokovic,111575,Karen Khachanov,3.0,11.0
2023-520,2023-05-29,222,134770,Casper Ruud,208029,Holger Rune,4.0,6.0
2023-520,2023-05-29,223,100644,Alexander Zverev,144869,Tomas Martin Etcheverry,27.0,49.0
2023-520,2023-05-29,224,104925,Novak Djokovic,207989,Carlos Alcaraz,3.0,1.0
2023-520,2023-05-29,225,134770,Casper Ruud,100644,Alexander Zverev,4.0,27.0
2023-520,2023-05-29,226,104925,Novak Djokovic,134770,Casper Ruud,3.0,4.0
2023-540,2023-07-03,100,207989,Carlos Alcaraz,104871,Jeremy Chardy,1.0,542.0
2023-540,2023-07-03,101,124186,Alexandre Muller,126239,Arthur Rinderknech,84.0,82.0
2023-540,2023-07-03,102,106186,Jason Kubler,200005,Ugo Humbert,77.0,39.0
2023-540,2023-07-03,103,111797,Nicolas Jarry,106065,Marco Cecchinato,28.0,89.0
2023-540,2023-07-03,104,100644,Alexander Zverev,133835,Gijs Brouwer,21.0,153.0
2023-540,2023-07-03,105,133297,Yosuke Watanuki,144817,Marc Andrea Huesler,116.0,81.0
2023-540,2023-07-03,106,126610,Matteo Berrettini,132283,Lorenzo Sonego,38.0,42.0
2023-540,2023-07-03,107,200282,Alex De Minaur,106293,Kimmer Coppejans,17.0,188.0
2023-540,2023-07-03,108,126207,Frances Tiafoe,200059,Yibing Wu,10.0,62.0
2023-540,2023-07-03,109,208502,Dominic Stricker,200615,Alexei Popyrin,117.0,93.0
2023-540,2023-07-03,110,125802,Ilya Ivashka,105948,Federico Coria,102.0,104.0
2023-540,2023-07-03,111,105777,Grigor Dimitrov,200647,Sho Shimabukuro,24.0,162.0
2023-540,2023-07-03,112,200221,Alejandro Davidovich Fokina,209950,Arthur Fils,34.0,61.0
2023-540,2023-07-03,113,122298,Botic Van De Zandschulp,111190,Zhizhen Zhang,44.0,52.0
2023-540,2023-07-03,114,106148,Roberto Carballes Baena,208286,Matteo Arnaldi,57.0,80.0
2023-540,2023-07-03,115,208029,Holger Rune,207785,George Loffhagen,6.0,371.0
2023-540,2023-07-03,116,106421,Daniil Medvedev,209259,Arthur Fery,3.0,391.0
2023-540,2023-07-03,117,105173,Adrian Mannarino,207686,Alexander Shevchenko,35.0,97.0
2023-540,2023-07-03,118,106218,Marcos Giron,106198,Hugo Dellien,65.0,171.0
2023-540,2023-07-03,119,105916,Marton Fucsovics,134868,Tallon Griekspoor,67.0,31.0
2023-540,2023-07-03,120,202103,Francisco Cerundolo,132686,Nuno Borges,19.0,69.0
2023-540,2023-07-03,121,208103,Jiri Lehecka,124116,Sebastian Ofner,37.0,72.0
2023-540,2023-07-03,122,105683,Milos Raonic,110602,Dennis Novak,849.0,159.0
2023-540,2023-07-03,123,126205,Tommy Paul,208278,Shintaro Mochizuki,15.0,212.0
2023-540,2023-07-03,124,111815,Cameron Norrie,207830,Tomas Machac,13.0,108.0
2023-540,2023-07-03,125,111153,Christopher Eubanks,106329,Thiago Monteiro,43.0,95.0
2023-540,2023-07-03,126,106331,Christopher Oconnell,209098,Hamad Medjedovic,73.0,156.0
2023-540,2023-07-03,127,106210,Jiri Vesely,200624,Sebastian Korda,528.0,25.0
2023-540,2023-07-03,128,210097,Ben Shelton,106121,Taro Daniel,36.0,106.0
2023-540,2023-07-03,129,111513,Laslo Djere,202195,Maxime Cressy,60.0,58.0
2023-540,2023-07-03,130,104918,Andy Murray,126106,Ryan Peniston,40.0,268.0
2023-540,2023-07-03,131,126774,Stefanos Tsitsipas,106233,Dominic Thiem,5.0,91.0
2023-540,2023-07-03,132,206173,Jannik Sinner,207678,Juan Manuel Cerundolo,8.0,111.0
2023-540,2023-07-03,133,106043,Diego Schwartzman,200175,Miomir Kecmanovic,98.0,41.0
2023-540,2023-07-03,134,126846,Aleksandar Vukic,127157,Daniel Altmaier,87.0,66.0
2023-540,2023-07-03,135,111460,Quentin Halys,105554,Daniel Evans,79.0,30.0
2023-540,2023-07-03,136,123755,Daniel Elahi Galan,106415,Yoshihito Nishioka,85.0,27.0
2023-540,2023-07-03,137,106214,Oscar Otte,136440,Dominik Koepfer,233.0,86.0
2023-540,2023-07-03,138,144707,Mikael Ymer,144684,Alex Molcan,59.0,83.0
2023-540,2023-07-03,139,126203,Taylor Fritz,105870,Yannick Hanfmann,9.0,45.0
2023-540,2023-07-03,140,105550,Guido Pella,106432,Borna Coric,308.0,14.0
2023-540,2023-07-03,141,208004,Harold Mayot,126127,Benjamin Bonzi,181.0,94.0
2023-540,2023-07-03,142,144895,Corentin Moutet,104755,Richard Gasquet,71.0,51.0
2023-540,2023-07-03,143,126128,Roman Safiullin,105138,Roberto Bautista Agut,92.0,23.0
2023-540,2023-07-03,144,133430,Denis Shapovalov,105430,Radu Albot,29.0,107.0
2023-540,2023-07-03,145,106296,Gregoire Barrere,144750,Lloyd Harris,49.0,208.0
2023-540,2023-07-03,146,106281,Liam Broady,106005,Constant Lestienne,142.0,74.0
2023-540,2023-07-03,147,134770,Casper Ruud,106362,Laurent Lokoli,4.0,199.0
2023-540,2023-07-03,148,126094,Andrey Rublev,126845,Max Purcell,7.0,64.0
2023-540,2023-07-03,149,106234,Aslan Karatsev,209414,Luca Van Assche,50.0,75.0
2023-540,2023-07-03,150,144642,Tomas Barrios Vera,202104,Sebastian Baez,133.0,46.0
2023-540,2023-07-03,151,105676,David Goffin,206681,Fabian Marozsan,123.0,96.0
2023-540,2023-07-03,152,122330,Alexander Bublik,111456,Mackenzie Mcdonald,26.0,54.0
2023-540,2023-07-03,153,200670,J J Wolf,111505,Enzo Couacaud,48.0,158.0
2023-540,2023-07-03,154,109739,Maximilian Marterer,127339,Borna Gojo,170.0,112.0
2023-540,2023-07-03,155,111581,Michael Mmoh,200000,Felix Auger Aliassime,119.0,12.0
2023-540,2023-07-03,156,207518,Lorenzo Musetti,122669,Juan Pablo Varillas,16.0,63.0
2023-540,2023-07-03,157,144719,Jaume Munar,104545,John Isner,109.0,103.0
2023-540,2023-07-03,158,123828,Jan Choinski,105583,Dusan Lajovic,164.0,56.0
2023-540,2023-07-03,159,128034,Hubert Hurkacz,105077,Albert Ramos,18.0,76.0
2023-540,2023-07-03,160,144869,Tomas Martin Etcheverry,126523,Bernabe Zapata Miralles,32.0,53.0
2023-540,2023-07-03,161,104527,Stan Wawrinka,200325,Emil Ruusuvuori,88.0,47.0
2023-540,2023-07-03,162,111442,Jordan Thompson,206909,Brandon Nakashima,70.0,55.0
2023-540,2023-07-03,163,104925,Novak Djokovic,106398,Pedro Cachin,2.0,68.0
2023-540,2023-07-03,164,207989,Carlos Alcaraz,124186,Alexandre Muller,1.0,84.0
2023-540,2023-07-03,165,111797,Nicolas Jarry,106186,Jason Kubler,28.0,77.0
2023-540,2023-07-03,166,100644,Alexander Zverev,133297,Yosuke Watanuki,21.0,116.0
2023-540,2023-07-03,167,126610,Matteo Berrettini,200282,Alex De Minaur,38.0,17.0
2023-540,2023-07-03,168,126207,Frances Tiafoe,208502,Dominic Stricker,10.0,117.0
2023-540,2023-07-03,169,105777,Grigor Dimitrov,125802,Ilya Ivashka,24.0,102.0
2023-540,2023-07-03,170,200221,Alejandro Davidovich Fokina,122298,Botic Van De Zandschulp,34.0,44.0
2023-540,2023-07-03,171,208029,Holger Rune,106148,Roberto Carballes Baena,6.0,57.0
2023-540,2023-07-03,172,106421,Daniil Medvedev,105173,Adrian Mannarino,3.0,35.0
2023-540,2023-07-03,173,105916,Marton Fucsovics,106218,Marcos Giron,67.0,65.0
2023-540,2023-07-03,174,208103,Jiri Lehecka,202103,Francisco Cerundolo,37.0,19.0
2023-540,2023-07-03,175,126205,Tommy Paul,105683,Milos Raonic,15.0,849.0
2023-540,2023-07-03,176,111153,Christopher Eubanks,111815,Cameron Norrie,43.0,13.0
2023-540,2023-07-03,177,106331,Christopher Oconnell,106210,Jiri Vesely,73.0,528.0
2023-540,2023-07-03,178,111513,Laslo Djere,210097,Ben Shelton,60.0,36.0
2023-540,2023-07-03,179,126774,Stefanos Tsitsipas,104918,Andy Murray,5.0,40.0
2023-540,2023-07-03,180,206173,Jannik Sinner,106043,Diego Schwartzman,8.0,98.0
2023-540,2023-07-03,181,111460,Quentin Halys,126846,Aleksandar Vukic,79.0,87.0
2023-540,2023-07-03,182,123755,Daniel Elahi Galan,106214,Oscar Otte,85.0,233.0
2023-540,2023-07-03,183,144707,Mikael Ymer,126203,Taylor Fritz,59.0,9.0
2023-540,2023-07-03,184,105550,Guido Pella,208004,Harold Mayot,308.0,181.0
2023-540,2023-07-03,185,126128,Roman Safiullin,144895,Corentin Moutet,92.0,71.0
2023-540,2023-07-03,186,133430,Denis Shapovalov,106296,Gregoire Barrere,29.0,49.0
2023-540,2023-07-03,187,106281,Liam Broady,134770,Casper Ruud,142.0,4.0
2023-540,2023-07-03,188,126094,Andrey Rublev,106234,Aslan Karatsev,7.0,50.0
2023-540,2023-07-03,189,105676,David Goffin,144642,Tomas Barrios Vera,123.0,133.0
2023-540,2023-07-03,190,122330,Alexander Bublik,200670,J J Wolf,26.0,48.0
2023-540,2023-07-03,191,109739,Maximilian Marterer,111581,Michael Mmoh,170.0,119.0
2023-540,2023-07-03,192,207518,Lorenzo Musetti,144719,Jaume Munar,16.0,109.0
2023-540,2023-07-03,193,128034,Hubert Hurkacz,123828,Jan Choinski,18.0,164.0
2023-540,2023-07-03,194,104527,Stan Wawrinka,144869,Tomas Martin Etcheverry,88.0,32.0
2023-540,2023-07-03,195,104925,Novak Djokovic,111442,Jordan Thompson,2.0,70.0
2023-540,2023-07-03,196,207989,Carlos Alcaraz,111797,Nicolas Jarry,1.0,28.0
2023-540,2023-07-03,197,126610,Matteo Berrettini,100644,Alexander Zverev,38.0,21.0
2023-540,2023-07-03,198,105777,Grigor Dimitrov,126207,Frances Tiafoe,24.0,10.0
2023-540,2023-07-03,199,208029,Holger Rune,200221,Alejandro Davidovich Fokina,6.0,34.0
2023-540,2023-07-03,200,106421,Daniil Medvedev,105916,Marton Fucsovics,3.0,67.0
2023-540,2023-07-03,201,208103,Jiri Lehecka,126205,Tommy Paul,37.0,15.0
2023-540,2023-07-03,202,111153,Christopher Eubanks,106331,Christopher Oconnell,43.0,73.0
2023-540,2023-07-03,203,126774,Stefanos Tsitsipas,111513,Laslo Djere,5.0,60.0
2023-540,2023-07-03,204,206173,Jannik Sinner,111460,Quentin Halys,8.0,79.0
2023-540,2023-07-03,205,123755,Daniel Elahi Galan,144707,Mikael Ymer,85.0,59.0
2023-540,2023-07-03,206,126128,Roman Safiullin,105550,Guido Pella,92.0,308.0
2023-540,2023-07-03,207,133430,Denis Shapovalov,106281,Liam Broady,29.0,142.0
2023-540,2023-07-03,208,126094,Andrey Rublev,105676,David Goffin,7.0,123.0
2023-540,2023-07-03,209,122330,Alexander Bublik,109739,Maximilian Marterer,26.0,170.0
2023-540,2023-07-03,210,128034,Hubert Hurkacz,207518,Lorenzo Musetti,18.0,16.0
2023-540,2023-07-03,211,104925,Novak Djokovic,104527,Stan Wawrinka,2.0,88.0
2023-540,2023-07-03,212,207989,Carlos Alcaraz,126610,Matteo Berrettini,1.0,38.0
2023-540,2023-07-03,213,208029,Holger Rune,105777,Grigor Dimitrov,6.0,24.0
2023-540,2023-07-03,214,106421,Daniil Medvedev,208103,Jiri Lehecka,3.0,37.0
2023-540,2023-07-03,215,111153,Christopher Eubanks,126774,Stefanos Tsitsipas,43.0,5.0
2023-540,2023-07-03,216,206173,Jannik Sinner,123755,Daniel Elahi Galan,8.0,85.0
2023-540,2023-07-03,217,126128,Roman Safiullin,133430,Denis Shapovalov,92.0,29.0
2023-540,2023-07-03,218,126094,Andrey Rublev,122330,Alexander Bublik,7.0,26.0
2023-540,2023-07-03,219,104925,Novak Djokovic,128034,Hubert Hurkacz,2.0,18.0
2023-540,2023-07-03,220,207989,Carlos Alcaraz,208029,Holger Rune,1.0,6.0
2023-540,2023-07-03,221,106421,Daniil Medvedev,111153,Christopher Eubanks,3.0,43.0
2023-540,2023-07-03,222,206173,Jannik Sinner,126128,Roman Safiullin,8.0,92.0
2023-540,2023-07-03,223,104925,Novak Djokovic,126094,Andrey Rublev,2.0,7.0
2023-540,2023-07-03,224,207989,Carlos Alcaraz,106421,Daniil Medvedev,1.0,3.0
2023-540,2023-07-03,225,104925,Novak Djokovic,206173,Jannik Sinner,2.0,8.0
2023-540,2023-07-03,226,207989,Carlos Alcaraz,104925,Novak Djokovic,1.0,2.0
2023-560,2023-08-28,100,207989,Carlos Alcaraz,136440,Dominik Koepfer,1.0,75.0
2023-560,2023-08-28,101,144750,Lloyd Harris,105550,Guido Pella,177.0,203.0
